word,PG,source
Mascagni,(mah-SKAHN-yee),2018_IQBT_NASAT/Packet_19.pdf
Mascagni,(mah-SKON-yee),2018_CMST/03.pdf
Mascagni’s,(moss-CAH-nyee’s),2017_ACF_Fall/Chicago_A_Michigan_A_Rutgers_B_St._Olaf_Toronto_B_UCF_A.pdf
Maskelyne W,(MASK-uh-lin W),nsc17/09.txt
Massagetae,(mass-uh-GET-ee),2018_CMST/04.pdf
Massasoit,(MAH-suh-SOY-it),Wiener
Masuji Ibuse,(ee-BOO-say),Wiener
Matabele,(mah-tah-BEL-lay),nsc16/22.txt
Matanzas,(mah-TAHN-zahs),Wiener
Mate,(MAH-tay),2018_ACF_Regionals/N._MSU_A_+_Carleton_University_A_+_Rochester_A.pdf
Mathilde Loisel,(mah-TEELD lwah-ZELL),nsc17/23.txt
Mathilde Mauté,(mah-TEELD mo-TAY),2018_IQBT_NASAT/Packet_07.pdf
Mathilde,(mah-TEELD),nsc18/13.txt
Mathis der Maler,(MAH-tiss dare MAH-luh),2017_NASAT/Round_20--Finals_or_Tiebreaker.pdf
Mathis der Maler,(MAH-tiss dare MAH-lur),nsc18/14.txt
Matsutake,(mott-soo-TAH-kay),2018_ACF_Regionals/K._Chicago_A_+_Washington_A_+_NYU_A.pdf
Matsya,(MOTS-yah),Wiener
Matt Cassel,(castle),Wiener
Mattauch-Herzog,(MA-tuck HURT-zog),Wiener
Matteo Boiardo,(boy-AR-doh),Wiener
Matthias Grünewald,(mah-TEE-ahss GRUE-nuh-valt),nsc18/14.txt
Matzeliger’s,(MAH-tsuh-lee-gur’s),2018_CMST/12.pdf
Mauch,(MAO-kh),nsc17/16.txt
Mauch,(Mao-kh),2018_IQBT_NASAT/Packet_09.pdf
Mauch,(mowk),2018_CMST/08.pdf
Maugham,(MAWM),2016_Terrapin/Packet_15.pdf
Maugham,(mawm),2018_IQBT_NASAT/Packet_17.pdf
Maugham,(mawm),nsc18/15.txt
Maupassant,(MO-pah-sant),2018_ACF_Regionals/E._Delaware_A_+_Kentucky_A_+_Cambridge_A.pdf
Maupassant,(mo-pah-SAWN),2018_IQBT_NASAT/Packet_09.pdf
Maupeou,(moh-POO),nsc17/11.txt
Maupers,(mo-PAIR),2018_IQBT_NASAT/Packet_03.pdf
Maupertuis,(moh-pair-TWEE),2017_NASAT/Round_14.pdf
Maupertuis’s,(moh-pair-TWEE’s),2018_IQBT_NASAT/Packet_14.pdf
Maurice Merleau-Ponty,(MER-low-PAHN-tee),Wiener
Maurice Ravel,(ruh-VELL),Wiener
Maurice of Nassau,(NAH-sow),Wiener
Maurier,(MORE-ee-ay),2017_NASAT/Round_01.pdf
Maurits,(MAO-ritz),2018_IQBT_NASAT/Packet_03.pdf
Mauritshuis,(MAO-rits-house),nsc18/20.txt
Maurras,(more-OSS),mysterium/03.txt
Mauss,(mouse),nsc17/22.txt
Mawsynram,(MAO-sin-rahm),nsc18/13.txt
Max Ophüls,(mocks OH-fulls),mysterium/04.txt
Max Piccolomini,(PICK-oh-low-ME-nee),Wiener
Max Weber,(VAY-burr),Wiener
Max von Sydow,(SEE-doh),Wiener
Maxime Weygand,(vay-GAHN),Wiener
Mayagüez,(MAI-uh-GWEZ),Wiener
Mayor,(mye-OR),Wiener
Mayr,(MY-ur),2018_CMST/07.pdf
Mayr,(mire),nsc17/01.txt
Mazarin,(MAH-zah-RAHN),Wiener
Mazarin’s,(mah-zah-RAN’s),2018_IQBT_NASAT/Packet_06.pdf
Mazeppa,(mod-ZEP-uh),Wiener
Mazu,(mah-tsoo),2018_CMST/13.pdf
Mazzini,(mah-TSEE-nee),2018_IQBT_NASAT/Packet_03.pdf
McEwan,(muck-YOO-in),2018_IQBT_NASAT/Packet_14.pdf
McGahern,(muh-GAH-hurn),2018_CMST/02.pdf
McLaughlin,(muh-CLOCK-lin),2018_CMST/12.pdf
McMahon,(mac-MAN),nsc16/13.txt
Meaux,(mo),2018_ACF_Regionals/S._Editors_2.pdf
Mechoulam,(meh-shoo-LOM),nsc18/05.txt
Medardo,(muh-DAR-doh),Wiener
Medb,(mave),2018_IQBT_NASAT/Packet_05.pdf
Medb,(mave),mysterium/01.txt
Medb,(mave),umdfall17/ke.txt
Medb,(mayv),nsc17/08.txt
Medea,(meh-DEE-uh),Wiener
Medellin,(meh-deh-YEEN),Wiener
Medellín,(may-day-YEEN),2018_IQBT_NASAT/Packet_08.pdf
Medellín,(meh-deh-ZHEEN),nsc17/11.txt
Medici,(MEH-dee-chee),Wiener
Medusa,(muh-DOO-suh),Wiener
Megapenthes,(mega-PEN-theez),nsc18/05.txt
Megara,(MEG-uh-ruh),Wiener
Meghalaya,(meg-ha-LAH-ya),nsc18/13.txt
Megillot,(meh-geeLOAT),2017_NASAT/Round_06.pdf
Megingjard,(muh-GIN-yard),Wiener
Mehldau,(MEL-dow),2018_CMST/08.pdf
Mehmed,(MEH-med),Wiener
Mehmet Ağca,(meh-MED AA-juh),Wiener
Meiji Restoration,(MAY-jee),Wiener
Mejías,(may-HEE-us),mysterium/02.txt
Mekong,(may-CONG),Wiener
Melchizedek,(mel-KEE-zeh-dek),nsc18/15.txt
Meleager,(MELL-ee-ay-ger),nsc17/16.txt
Meleager,(meh-lee-AI-jer),Wiener
Meletus,(meh-LEET-ohs),Wiener
Melilla,(meh-LEE-yah),Wiener
Melilla,(meh-LEE-yah),nsc17/07.txt
Melpomene,(mel-PAH-muh-nee),2018_ACF_Regionals/H._Maryland_A_+_McGill_B_+_UIUC_A.pdf
Melpomene,(mel-PAH-muh-nee),2018_IQBT_NASAT/Packet_11.pdf
Melusine,(may-loo-ZEEN),2018_CMST/16_Tiebreakers.pdf
Meme,(may-may),2018_IQBT_NASAT/Packet_20.pdf
Memnon,(MEM-nahn),Wiener
Memucan,(mem-oo-CON),2017_NASAT/Round_13.pdf
Menabe,(meh-NAH-bay),Wiener
Menachem Begin,(meh-NAH-khem BAY-gin),2017_NASAT/Round_13.pdf
Menachem Begin,(meh-NAH-khem BAY-gin),2018_IQBT_NASAT/Packet_13.pdf
Menachem Begin,(meh-NOCK-um BAY-gin),Wiener
Menachem Mendel Schneerson,(muh-NAHK-um MEN-del SHNEER-son),nsc18/22.txt
Mende,(MEN-day),2018_IQBT_NASAT/Packet_05.pdf
Mende,(MEN-dee),2018_IQBT_NASAT/Packet_10.pdf
Mendieta,(men-dee-ET-ah),2018_IQBT_NASAT/Packet_02.pdf
Menelaus,(men-ih-LAY-us),2018_CMST/12.pdf
Menelaus,(men-uh-LAY-uhs),Wiener
Menelaus,(men-uh-LAY-us),2018_ACF_Regionals/K._Chicago_A_+_Washington_A_+_NYU_A.pdf
Meng Huo,(mung hwoh),nsc17/01.txt
Menger,(MENG-er),nsc16/05.txt
Mengzi,(MENG-tsuh),2018_IQBT_NASAT/Packet_20.pdf
Mengzi,(mung-SHEE),Wiener
Meni Koslowsky's,(MEN-ee ko-SLOFF-skee’s),nsc18/09.txt
Menoeceus,(men-oh-EE-see-us),nsc17/02.txt
Mensagem,(men-SAH-zhem),2018_CMST/13.pdf
Mephistopheles,(meh-fih-STAH-fuh-lees),Wiener
Mephistophilis,(meh-fih-STAH-fuh-leez),Wiener
Mercutio,(mer-KYOO-shee-oh),Wiener
Merneptah,(murr-NEP-tuh),Wiener
Meroe,(MEH-roh-ey),Wiener
Merope,(meh-ROH-pee),2017_NASAT/Round_15.pdf
Merovingian,(mair-oh-VIN-jee-in),2018_CMST/04.pdf
Meroë,(MARE-oh-ay),nsc17/16.txt
Mers-el-Kebir,(MAIR-sel-kah-BEER),Wiener
Mersenne,(mur-SEN),Wiener
Merteuil,(mair-TUH-ee),2018_ACF_Regionals/S._Editors_2.pdf
Meshach,(MEE-shack),Wiener
Mesilla,(may-SEE-yah),Wiener
Messe solennelle,(MESS so-len-NELL),2018_IQBT_NASAT/Packet_08.pdf
Messenian,(muh-SEE-nee-in),2018_CMST/12.pdf
Messiaen,(mess-YANN),2016_Terrapin/Packet_12.pdf
Messiaen,(mess-YANN),mysterium/01.txt
Messiaen,(mess-YANN),mysterium/06.txt
Messiaen,(mess-YAWN),2017_NASAT/Round_08.pdf
Messiaen’s,(mess-YAWN’s),2018_CMST/11.pdf
Metamorphoses,(met-uh-mor-FOE-zees),Wiener
Meteinuwak,(may-TAY-ih-nu-wahk),Wiener
Metheny,(muh-THEE-nee),nsc18/18.txt
Metis,(MEE-tis),Wiener
Meurent,(meau-rahn),nsc16/08.txt
Meurent,(murr-ON),nsc17/21.txt
Meursault,(mur-SOH),2018_CMST/11.pdf
Meursault,(murr-SO),Wiener
Meursault’s,(mur-SOH’s),2018_ACF_Regionals/B._OSU_A_+_Wisconsin_A_+_Cambridge_B.pdf
Mečiar,(MECH-yar),2016_Terrapin/Packet_08.pdf
Mfecane,(um-feh-KAH-nay),nsc16/22.txt
MiG,(mig),nsc18/01.txt
Mia Couto,(mee-ah KOH-toh),nsc18/05.txt
Miaoulis,(MEE-uh-OO-liss),Wiener
Micchama Dukkadam,(michCHAA-mi DUK-a-dum),2017_ACF_Fall/Chicago_A_Michigan_A_Rutgers_B_St._Olaf_Toronto_B_UCF_A.pdf
Michael Servetus,(sir-VAY-tus),Wiener
Michael Sweerts,(SVEERTZ),Wiener
Michaelis–Menten,(mih-KALE-iss-MEN-ten),nsc18/16.txt
Micheaux's,(MEE-show’s),nsc18/17.txt
Michel Foucault,(foo-COH),Wiener
Michel Houellebecq,(mee-SHELL well-BECK),nsc18/23.txt
Michel,(mee-SHELL),2018_CMST/12.pdf
Michele,(MEE-keh-lay),Wiener
Michele,(mee-KEH-lay),nsc17/20.txt
Mictlantecuhtli,(MEEKTlahn-TEH-quit-lee),2018_ACF_Regionals/K._Chicago_A_+_Washington_A_+_NYU_A.pdf
Midas,(MY-duhs),Wiener
Midian,(MID-ee-an),Wiener
Mieczysław Weinberg's,(MYEH-chih-swaff VINE-berg's),nsc17/17.txt
Mies van der Rohe,(meese van der roh),nsc18/04.txt
Miesmies,(meez-meez),nsc18/11.txt
Mieszko,(mee-ESH-koh),2018_CMST/08.pdf
Mieze,(MEE-tsuh),2018_CMST/13.pdf
Mignotte,(meen-YUT),nsc18/17.txt
Mihailović,(mee-HIGH-loh-veech),2018_IQBT_NASAT/Packet_14.pdf
Mihaly Csikszentmihalyi,(mee-HYE CHEEK-sent-mee-HYE-ee),2016_Terrapin/Packet_12.pdf
Mihintale,(mee-heenTAH-lay),2018_ACF_Regionals/J._Northwestern_A_+_Maryland_B_+_Oklahoma_A.pdf
Mikhail Bakunin,(buh-KOO-nin),Wiener
Mikhail Gorbachev,(mee-kai-EEL gor-bah-CHOFF),Wiener
Mikhail,(Mikhailovich),mysterium/11.txt
Miklós Horthy,(MEEK-lohsh HOR-tee),mysterium/04.txt
Miklós Horthy,(meek-LOWSH HORTH-ee),Wiener
Mikrah,(meek-RAH),2018_ACF_Regionals/S._Editors_2.pdf
Mikulitsyn,(MEE-kool-EET-sin),Wiener
Milankovitch,(mee-lahn-koh-vitch),Wiener
Miletus,(mil-EE-tuss),Wiener
Milhaud,(mee-YO),2017_ACF_Fall/Cambridge_A_JHU_A_UCSD_B_WUSTL_A.pdf
Milice,(MEEL-ees),Wiener
Milice,(mee-LEECE),nsc18/14.txt
Milice,(mih-LEECE),2017_ACF_Fall/Editors_1.pdf
Milice,(mil-LEASE),nsc16/07.txt
Millais,(MILL-ay),nsc17/13.txt
Millau,(mee-YO),nsc16/15.txt
Millet,(mee-LAY),2018_IQBT_NASAT/Packet_05.pdf
Millet,(mee-YAY),2018_CMST/08.pdf
Miloš Jakeš,(MEE-lohsh YAH-kesh),2018_IQBT_NASAT/Packet_09.pdf
Milošević,(mee-LOH-shev-itch),2018_CMST/01.pdf
Miltiades,(mil-tee-AH-dez),Wiener
Milton Nascimento,(MEEL-tone nah-seeMAIN-too),2018_IQBT_NASAT/Packet_20.pdf
Milton Obote,(oh-BOAT),Wiener
Mimas,(MY-mas),Wiener
Mime Krzyzewski,(shu-SHEV-skee),Wiener
Mimir,(MEE-meer),Wiener
Minamoto,(MEEN-uh-MO-toh),Wiener
Minas Geraes,(MEE-nuss zheh-RICE),2018_ACF_Regionals/A._Waterloo_A_+_WUSTL_A_+_Yale_B.pdf
Minas Gerais,(MEE-nas GER-eyes),Wiener
Minas Gerais,(MEE-nuss zheh-RICE),nsc17/09.txt
Mincha,(MIN-khah),nsc18/18.txt
MiniBooNE,(mini-boon),2018_CMST/13.pdf
Minos,(MY-nuhs),Wiener
Minyans,(mih-NY-unz),2018_CMST/15.pdf
Mirabeau Lamar,(MERE-uh-bow luh-MAR),Wiener
Miraflores,(mee-rah-FLOR-eyz),Wiener
Miroirs,(meer-WAHR),2017_NASAT/Round_18.pdf
Miroirs,(meer-WAHR),nsc16/03.txt
Miroirs,(meerWAHR),2018_IQBT_NASAT/Packet_19.pdf
Mirèio,(mee-RAY-oh),2018_CMST/10.pdf
Miscavige,(miss-KAV-ij),nsc18/09.txt
Misenum,(mee-SAY-num),Wiener
Missa in Angustiis,(MEE-sah in ON-goo-STEE-ees),Wiener
Mit brennender Sorge,(mit BREN-in-duh ZOR-guh),2017_NASAT/Round_12.pdf
Mithridates,(mith-rih-DAH-teez),Wiener
Mitsein,(MITZ-ine”),2018_CMST/07.pdf
Mitsuhide,(mit-soo-HEE-day),Wiener
Mitsuko Uchida,(MEETS-koh oo-CHEE-dah),nsc18/04.txt
Mjolnir,(MYOL-neer),Wiener
Mjölnir,(m’YOHL-neer),nsc18/03.txt
Mjölnir,(m’YOHL-neer),nsc18/05.txt
Mladić,(m'LAH-deech),2017_NASAT/Round_01.pdf
Mmoatia,(mm-mo-AH-tee-uh),2018_IQBT_NASAT/Packet_12.pdf
Mnemosyne,(neh-MOZ-in-ee),Wiener
Mnemosyne,(ni-MOSS-in-ee),2018_CMST/03.pdf
Mnemosyne,(nih-MOSS-in-ee),2018_CMST/12.pdf
Mnemosyne,(nuh-MOSS-in-ee),nsc18/06.txt
Mnesicles,(min-ESS-uh-cleez),Wiener
MoMA,(MOH-muh),nsc16/04.txt
Moab,(MOE-ab),Wiener
Moab,(MOH-ab),2018_CMST/06.pdf
Moctezuma,(mok-tay-ZOO-muh),Wiener
Moddey Dhoo,(maw-DOO-doo),Wiener
Modest Mussorgsky,(muh-SORG-skee),Wiener
Modjeska,(maw-JESS-kuh),2018_CMST/06.pdf
Moelfre,(MALL-vreh),nsc17/09.txt
Moesia,(MEE-see-uh),2018_CMST/14.pdf
Mohacs,(MO-hotch),Wiener
Mohammaed Mossadegh,(moh-SAH-deck),Wiener
Mohenjo-Daro,(moh-HEN-jo-DAA-roh),Wiener
Moholy-Nagy,(MO-hole-ee-noyj),Wiener
Mohorovicic,(MOE-huh-roe-VITCH-itch),Wiener
Mohorovičić,(MOH-hoh-roh-VEE-cheech),nsc18/19.txt
Mohács,(moh-hotch),umdfall17/05.txt
Moishe Tshombe,(tuh-SHOM-bay),Wiener
Mojarra,(mo-HAH-rah),Wiener
Mojave,(moh-HAH-vay),Wiener
Mokattam,(moo-COT-tom),2017_NASAT/Round_13.pdf
Momigliano,(moh-mee-lee-AH-noh),2018_CMST/10.pdf
Monaghan,(MUN-uh-hun),2018_CMST/02.pdf
Monera,(muh-NEER-uh),Wiener
Monime,(mo-NEE-may),Wiener
Monmouth,(MON-mith),2016_Terrapin/Packet_01.pdf
Mono,(MOH-noh),2018_CMST/15.pdf
Monod,(moh-NOH),nsc17/04.txt
Monoecious,(muh-NE-shiss),nsc18/06.txt
Monongahela,(muh-NAHN-guh-HEE-luh),Wiener
Monsieur Homais,(oh-MAY),Wiener
Monsieur Piquedent,(pick-DAHNT),Wiener
Mont Blanc,(moont BLONK),Wiener
Mont Sainte-Victoire,(mont sant-vik-TWAR),nsc18/03.txt
Mont Sainte-Victoire,(moont saint veek-TWAHR),Wiener
Montaigne,(mon-TAIN),2018_IQBT_NASAT/Packet_10.pdf
Montaillou,(moan-tie-YOU),mysterium/05.txt
Montaillou,(mon-tye-YOO),nsc18/16.txt
Montego,(mon-TEE-goh),Wiener
Montesquieu,(MON-tuh-skew),2018_CMST/15.pdf
Montet,(mon-TAY),2018_CMST/07.pdf
Monteverde,(mohn-tay-VAIR-day),Wiener
Montevideo,(mohn-tay-vee-DAY-oh),Wiener
Montfort,(MONT-furt),2018_CMST/06.pdf
Montgolfier,(mont-GOL-fee-ey),Wiener
Montjuic,(mont-WEEK),Wiener
Montjuïc,(mon-zhoo-EEK),nsc17/24.txt
Montmartre,(mohn-MAR-treh),Wiener
Montpellier,(mohn-pull-YAY),2018_CMST/11.pdf
Montreux,(mon-TROO),Wiener
Moog,(mohg),2018_CMST/05.pdf
Mool Mantar,(MON-tahr),Wiener
Moravia,(moh-RAH-vee-uh),Wiener
Morceaux,(more-SO),2018_ACF_Regionals/J._Northwestern_A_+_Maryland_B_+_Oklahoma_A.pdf
Moresnet,(moh-ray-NAY),nsc16/11.txt
Morgan Tsvangirai,(suh-van-GEE-rye),Wiener
Morpheus,(MOHR-fee-uhs),Wiener
Morricone,(mo-ree-KOH-nay),2018_IQBT_NASAT/Packet_13.pdf
Morrigan,(MOR-rig-ahn),Wiener
Moruroa,(MOR-uh-OR-uh),Wiener
Moses Maimonides,(mai-MON-id-eez),Wiener
Moshe,(MOH-shuh),Wiener
Motian,(motion),2018_CMST/08.pdf
Moulin de la Galette,(moo-LAHN day la gah-LET),Wiener
Mount Niitaka,(NEE-ee-TAH-kuh),Wiener
Mount Pani,(PAH-nee),Wiener
Mount Ventoux,(ven-TOO),Wiener
Mousterian,(moo-STAIR-ee-in),nsc18/05.txt
Mrzeżyno,(murr-ZHEZH-no),2018_IQBT_NASAT/Packet_19.pdf
Mstislav Rostropovich,(MIS-tee-slav),Wiener
Mstislav,(MISS-tiss-lahv),nsc17/15.txt
Mtsensk,(mits-ENSK),Wiener
Mtsensk,(mut-SENSK),nsc18/23.txt
Mtskheta,(muts-KHET-ah),2018_ACF_Regionals/R._Editors_1.pdf
Muammar Gadhafi,(kuh-DAH-fee),Wiener
Mucha,(MOO-hah),2018_CMST/15.pdf
Muezzins,(moo-EH-zins),2018_IQBT_NASAT/Packet_16.pdf
Mughal,(MOO-gul),Wiener
Muhammad Zia-ul-Haq,(ZEE-ah-ool-HAHK),Wiener
Muhammadu Buhari,(moo-hah-MAH-doo boo-HAH-ree),Wiener
Muisca,(moo-EE-ska),nsc17/11.txt
Muisca,(moo-EES-cah),Wiener
Mujica Láinez,(moo-HEE-kuh LY-ness),2018_CMST/16_Tiebreakers.pdf
Mulian,(moo-lee-EN),2017_NASAT/Round_08.pdf
Mulian,(moo-lee-en),2018_CMST/10.pdf
Munch,(MOONK),2018_IQBT_NASAT/Packet_08.pdf
Munch,(MOONK),nsc17/10.txt
Munch,(moonk),nsc18/11.txt
Murdoch,(MUR-dock),2018_IQBT_NASAT/Packet_12.pdf
Murillo,(moo-REEyo),2018_CMST/10.pdf
Mury,(MOO-rih),2017_NASAT/Round_15.pdf
Muscat,(MUSS-kaht),2018_CMST/14.pdf
Musee des Beaux Arts,(myoo-ZAY day boo-ZAR),Wiener
Musetta,(myoo-zeh-TAH),Wiener
Musil,(MOO-zil),2018_CMST/16_Tiebreakers.pdf
Muss es sein?,(moose is ZYNE),2018_IQBT_NASAT/Packet_07.pdf
Musschenbroek,(MUSH-uh-bruke),nsc17/09.txt
Musée Fabre,(moo-ZAY FOB-ruh),2018_CMST/11.pdf
Musée d’Orsay,(myoo-ZAY dor-SAY),2016_Terrapin/Packet_02.pdf
Mut!,(“moot”),2018_CMST/01.pdf
Muwatallis,(MOO-wuh-TAH-liss),Wiener
Muye,(moo-YEH),nsc17/05.txt
My Lai,(mee lye),nsc17/01.txt
My Lai,(mee lye),nsc17/10.txt
Mycale,(my-CAH-lay),Wiener
Mycenae,(my-SEE-nay),Wiener
Mycenae,(my-SEE-nee),2018_CMST/15.pdf
Mycenae,(my-SEE-nee),2018_IQBT_NASAT/Packet_04.pdf
Mycenae,(my-SEE-nee),nsc18/05.txt
Mycenae,(my-SEE-nee),nsc18/20.txt
Myeongnyang,(myung-n’YAHNG),nsc18/09.txt
Myrrhine,(mih-REE-nee),nsc18/17.txt
Mythologiques,(mee-toh-loh-ZHEEK),2018_CMST/01.pdf
Mytilene,(MIT-uh-LEE-nee),Wiener
Máel Muire,(mile murrah),mysterium/01.txt
Máj,(my),2018_IQBT_NASAT/Packet_20.pdf
Mátyás Rákosi,(MAH-taash RAA-ko-shee),Wiener
Mäßig bewegt,(MESS-ish buh-VAKED),nsc18/19.txt
Mélisande,(may-lee-ZOND),2018_CMST/16_Tiebreakers.pdf
Mélodies Hébraïques,(may-loh-DEE ay-brah-EEK),nsc17/17.txt
Mélodies passagères,(may-loh-DEE pa-sa-ZHAIR),mysterium/07.txt
Mérimée,(mare-ee-MAY),2018_CMST/13.pdf
Métis,(meh-TEE),Wiener
Mörike,(MURR-ee-kuh),2017_NASAT/Round_14.pdf
Mörner,(MER-ner),2017_NASAT/Round_01.pdf
Mỹ Sơn,(mee sun),2016_Terrapin/Packet_05.pdf
M’Boom,(muh-BOOM),Wiener
N'Djamena,(in-jah-MAY-nah),2017_NASAT/Round_10.pdf
N-Acetyl-talos-amin-uronic,(en-UH-see-tull-tuh-LOS-a-meen-your-ON-ick-,Wiener
NAIRU,(NAY-roo),Wiener
NO2–,(N-O-two-minus),2015_STIMPY/06._Michigan_A_-_Penn_B.pdf
NOx,(NOCKS),nsc17/13.txt
NOx,(nox),2018_IQBT_NASAT/Packet_13.pdf
NW,(n-w),nsc17/18.txt
NXIVM,(Nexium),2018_IQBT_NASAT/Packet_04.pdf
Nachtwacht,(NAHKT-vakht),2018_IQBT_NASAT/Packet_08.pdf
Nadar,(nah-DAR),Wiener
Nadia Comaneci,(coh-man-EECH),Wiener
Nadir Shah,(naa-DEER),Wiener
Nagas,(NAH-guhs),Wiener
Naglfar,(NOK-far),Wiener
Naguib Mahfouz,(na-HIB mah-FOOS),Wiener
Nahua,(NAH-wah),2018_IQBT_NASAT/Packet_04.pdf
Nahuatl,(NAH-wah-tul),2018_CMST/05.pdf
Nahum,(NAY-um),2018_CMST/02.pdf
Naiads,(NAY-ads),Wiener
Naima,(nah-EE-mah),Wiener
Najera,(nah-HAIR-uh),Wiener
Nakariakov,(na-KAR-ya-KOFF),nsc18/02.txt
Nalubaale,(NAH-loo-BAH-lay),Wiener
Namaqua,(nah-MAH-kwuh),Wiener
Namor the Sub-Mariner,(NAY-mor),Wiener
Nanabijou,(nah-nah-bo-ZHOH),2018_IQBT_NASAT/Packet_07.pdf
Nanahuatzin's,(na-na-WAHT-zeen's),nsc17/01.txt
Nancy,(nawnSEE),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Nanook,(nah-NUK),Wiener
Nantes,(nahnt),nsc18/11.txt
Naoise,(NEE-shuh),2018_ACF_Regionals/N._MSU_A_+_Carleton_University_A_+_Rochester_A.pdf
Napoleon Chagnon,(SHAG-nohn),Wiener
Narcissus,(nahr-SIS-uhs),Wiener
Narendra Modi,(nah-REN-druh MOH-dee),Wiener
Naresuan,(nah-ray-SOO-un),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
Narraboth,(NAH-ruh-bahth),Wiener
Nascimento,(nah-see-MAIN-too),2018_CMST/10.pdf
Naseby,(NAYZ-bee),Wiener
Nat-Og-Dag,(NAHT-oh-DAH),2018_CMST/08.pdf
Natchitoches,(NACK-uh-tish),2017_NASAT/Round_10.pdf
Natchitoches,(NACK-uh-tish),umdfall17/03.txt
Nath,(not),2018_CMST/14.pdf
Nathalie Sarraute,(NAH-tah-lee sah-ROHT),nsc17/01.txt
Naugatuck,(NAW-guh-tuck),Wiener
Naulochus,(now-LOH-kuss),Wiener
Nauplius,(NAW-plee-uss),nsc18/23.txt
Nauru,(NOW-roo),nsc17/09.txt
Navarino,(nah-vah-REE-noh),Wiener
Navarre,(nah-VAHR),Wiener
Navier,(nahv-YAY),2016_Terrapin/Packet_09.pdf
Navier-Stokes,(NAH-vee-ey),Wiener
Nayar,(NYE-ur),2016_Terrapin/Packet_04.pdf
Ndebele,(in-DEB-eh-leh),nsc17/16.txt
Ndembu,(in-DEM-boo),2018_CMST/06.pdf
Ndengei,(nuh-DEN-gay),Wiener
Ndotsheni,(en-DOT-shen-ee),Wiener
Nefertari,(neh-fur-TEH-ree),Wiener
Negrin,(nay-GRIN),Wiener
Nehardea,(nuh-HAR-deh-AH),2018_IQBT_NASAT/Packet_09.pdf
Nehemiah,(NEH-hem-AI-uh),Wiener
Neith,(neeth),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
Nelson,(Rolihlahla),nsc18/03.txt
Nemean,(nee-MEE-en),Wiener
Nemesis,(NEM-uh-sis),Wiener
Nemo me impune lacessit,(NEH-mo may im-POO-nay lah-CHESS-eet),nsc17/03.txt
Neo-Riemannian,(neo-ree-MAH-nee-in),2018_ACF_Regionals/F._Berkeley_A_+_MIT_B_+_Southampton_A.pdf
Neoptolemus,(nee-ahp-TAHL-ih-muhs),Wiener
Nephthys,(NEF-this),Wiener
Nereids,(NEE-reeds),Wiener
Nereus,(NEE-ree-uhs),Wiener
Nerone,(neh-ROH-neh),nsc18/15.txt
Nes Gadol Haya Sham,(NESS gah-DOL hai-ah SHAHM),Wiener
Nessun dorma,(nay-SOON DOR-muh),Wiener
Nestor,(NES-tur),Wiener
Netaji,(“NAY-tah-jee”),2016_Terrapin/Packet_14_Finals_2.pdf
Netjeryt,(net-JAIR-it),2018_CMST/03.pdf
Neuchâtel,(new-shah-TELL),2018_IQBT_NASAT/Packet_19.pdf
Neue Sachlichkeit,(NOY-uh ZOCK-lick-kite),2018_CMST/01.pdf
Neuilly,(noo-YEE),Wiener
Neumann's,(NOY-mahn's),nsc17/15.txt
Neumann,(NOY-mahn),2017_NASAT/Round_15.pdf
Neumann,(NOY-mahn),2017_NASAT/Round_17.pdf
Neumann,(NOY-mahn),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Neumann,(NOY-mahn),2018_IQBT_NASAT/Packet_03.pdf
Neumann,(NOY-mahn),nsc16/04.txt
Neumann,(NOY-mahn),nsc16/06.txt
Neumann,(NOY-mahn),nsc17/08.txt
Neurath,(NOY-rot),2016_Terrapin/Packet_15.pdf
Neuschwanstein,(noish-VON-shtein),Wiener
Neuschwanstein,(noysh-von-shtyne),nsc18/12.txt
Neuville,(NUH-VEEL-uh),Wiener
New Echota,(ee-CHO-tuh),Wiener
Nez Perce,(nezz purse),2018_ACF_Regionals/N._MSU_A_+_Carleton_University_A_+_Rochester_A.pdf
Ng,(ING),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Ngouabi,(un-GWAH-bee),2018_ACF_Regionals/F._Berkeley_A_+_MIT_B_+_Southampton_A.pdf
Ngugi wa Thiong'o,(GOO-gee wah thee-ON-go),nsc17/11.txt
Ngurunderi,(ngoo-roonDEH-ree),2018_ACF_Regionals/G._Yale_A_+_UT_Dallas_A_+_NCF_A.pdf
Nguyen,(WIN),Wiener
Ngô Đình Diệm,(NOH din deem),Wiener
Ngöndro,(NUN-dro),2017_ACF_Fall/Editors_2.pdf
Ngũgĩ wa Thiong’o,(GOO-gee wah thee-ON-go),2018_IQBT_NASAT/Packet_12.pdf
Nheengatu,(nyeh-AANG-ah-TOO),2017_NASAT/Round_13.pdf
Niaosung,(nyow-sung),2018_CMST/10.pdf
Nibelungenlied,(nee-buh-LUNG-en-leed),Wiener
Nicaea,(nai-SEE-uh),Wiener
Niccolò,(neekoh-LOH),2018_CMST/12.pdf
