word,PG,source
Orloj,(OR-loy),2018_ACF_Regionals/N._MSU_A_+_Carleton_University_A_+_Rochester_A.pdf
Orléans,(or-lay-AWN),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Orléans,(or-lay-ON),mysterium/09.txt
Ornans,(or-NAWN),nsc18/04.txt
Ornans,(or-NON),2018_CMST/11.pdf
Oromo,(ah-rah-MOH),Wiener
Oronte,(oh-RON-tay),Wiener
Orontes,(ore-AHN-tayz),Wiener
Oropher and Thranduil,(OH-roh-fair and THRAHN-doo-eel),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
Orpheus,(OHR-fee-uhs),Wiener
Orsanmichele,(or-sah-mee-KEH-lay),2018_CMST/06.pdf
Ortygia,(or-TIJ-ee-uh),2018_IQBT_NASAT/Packet_20.pdf
Oruanui,(OR-oo-uh-new-ee),nsc16/08.txt
Orșova,(OR-shoh-vah),2018_CMST/14.pdf
Osage,(OH-sayj),2018_IQBT_NASAT/Packet_10.pdf
Osage,(oh-sage),nsc18/21.txt
Oscar Niemeyer,(NEE-my-ur),Wiener
Osei,(OH-say),Wiener
Osirak,(AH-suh-rak),Wiener
Osirak,(oh-SIGH-rak),2017_ACF_Regionals/K_-_Chicago_A_+_Cornell_A.pdf
Osiris,(oh-SAI-riss),Wiener
Oskar Matzerath,(MAHT-zer-aht),Wiener
Ospedale degli Innocenti,(oh-spay-DAH-lay day-lyee ee-noh-CHEN-tee),2018_CMST/12.pdf
Ossa,(oh-sah),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Ossian,(AW-shin),nsc18/02.txt|nsc18/24.txt
Ostpolitik,(OAST-pol-it-ik),Wiener
Ostpolitik,(OHST-poh-lee-teek),2018_ACF_Nationals/TB01_-_Tiebreaker_1_-_WUSTL.pdf
Othon de la Roche,(oh-TONE de la ROHSH),2017_ACF_Regionals/N_-_Editors_1.pdf
Otsuka,(OATS-kah),nsc17/19.txt
Ottar,(AH-tar),Wiener
Otxandiano,(oht-SHAH-dee-ah-no),2018_ACF_Nationals/01_-_Prelims_1_-_Oxford_+_Duke.pdf
Ouaddaï,(wah-DYE),smt/02.txt
Oude Kerk,(OW-duh kairk),nsc18/14.txt
Ouija,(wee-jee),nsc17/20.txt
Ourique,(oh-REE-cay),Wiener
Ouroboros,(yew-ruh-BOH-rus),2018_CMST/06.pdf
Outis,(OO-tiss),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
Oxenstierna,(ook-sen-SHWANN-ah),smt/05.txt
Oxyrhynchus,(ox-ee-RINK-us),smt/02.txt
P450,(P-four-fifty),2018_CMST/11.pdf
PAGE,(page),2017_ACF_Regionals/P_-_Editors_3.pdf
PAIS,(pah-EES),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
PAM,(pam),2018_CMST/01.pdf
PEGylation,(peg-ill-AY-shun),nsc18/03.txt
PEMEX,(PEM-ex),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
PIP2,(pip-two),2018_CMST/13.pdf
Paavo Järvi,(PAH-vo YAIR-vee),2018_IQBT_NASAT/Packet_18.pdf
Pablo de Sarasate,(sah-rah-SAH-tay),Wiener
Pach,(pahk),2017_ACF_Regionals/D_-_Rutgers_A_+_Georgia_A.pdf
Pachacuti Yupanqui,(PAH-chuh-COO-tee yoo-PAHN-kee),Wiener
Pachelbel,(PAH-kull-bell),nsc18/14.txt
Pachelbel,(POK-ul-bel),Wiener
Pachycereus pringlei,(packy-serious PRING-lee),nsc18/13.txt
Pacini,(pa-CHEE-nee),2018_CMST/15.pdf
Pacinian,(puh-SIN-ee-an),Wiener
Paculla Annia,(pah-COOL-ah AH-nee-ah),2017_ACF_Regionals/P_-_Editors_3.pdf
Paczyński’s,(pa-CHIN-skee’s),2018_CMST/07.pdf
Paderewski,(PAH-duh-RESS-kee),Wiener
Padmasambhava,(pud-muh-sum-buh-vuh),2018_IQBT_NASAT/Packet_09.pdf
Paekche,(PAKE-juh),Wiener
Paenitemini,(PAH-ay-nee-tay-mee-nee),2017_ACF_Fall/Chicago_A_Michigan_A_Rutgers_B_St._Olaf_Toronto_B_UCF_A.pdf
Paes,(PIE-ess),Wiener
Paget’s,(padget’s),2018_ACF_Regionals/K._Chicago_A_+_Washington_A_+_NYU_A.pdf
Pagliacci,(pahl-YAH-chee),2018_CMST/03.pdf
Pagondas,(puh-GONE-duss),Wiener
Pahlavi,(paa-laa-VEE),Wiener
Pais,(pai-EES),Wiener
Paisius,(PIE-see-us),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
Paitilla,(pie-TEE-uh),Wiener
Paiute,(PIE-yoot),2017_ACF_Regionals/B_-_Maryland_B_+_Oxford_A.pdf
Paiute,(pai-YOOT),Wiener
Paiutes,(PY-yoots),2018_CMST/15.pdf
Paix,(PEH),2017_NASAT/Round_10.pdf
Paix,(peh),umdfall17/04.txt
Pake,(payk),2017_ACF_Regionals/N_-_Editors_1.pdf
Palamedes,(pal-ah-MEE-deez),nsc18/23.txt
Palamedes,(pal-uh-MEE-deez),2018_CMST/06.pdf
Palamedes,(pal-uh-MEED-eez),Wiener
Palatine,(PAH-luh-tine),Wiener
Palembang,(PAH-lem-bahng),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
Palenque,(pah-LAIN-kay),Wiener
Palenque,(pah-LEN-kay),nsc17/07.txt
Palestrina,(pah-lehs-TREE-nuh),Wiener
Pallache,(pah-LAHSH),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
Palleschi,(pah-LESH-ee),Wiener
Palm Jumeirah,(juh-MAI-ruh),Wiener
Pamphylia,(pam-FEE-lee-uh),Wiener
Pan Tadeusz,(pahn TAH-day-oosh),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf
Panagiotis,(pah-nah-YO-tiss),2018_IQBT_NASAT/Packet_04.pdf
Panathenaea,(PAN-ath-uh-NAY-uh),nsc17/22.txt
Pancasila,(PAHN-chah-SEE-lah),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Pancasila,(PAHN-cuh-SILL-uh),Wiener
Panciatichi,(pahn-chah-TEE-kee),2018_CMST/08.pdf
Pandavas,(PAHN-dah-vahz),Wiener
Pandora,(pan-DOHR-uh),Wiener
Panipat,(pah-NEE-paht),Wiener
Panis,(PUN-eez),2018_IQBT_NASAT/Packet_05.pdf
Panoptes,(pan-OP-teez),nsc18/07.txt
Panzer,(POHN-zer),Wiener
Paolozzi,(pow-LOHT-see),2018_IQBT_NASAT/Packet_09.pdf
Papageno’s,(pah-pah-GAY-no's),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Papandreou,(pop-ahn-DRAY-oo),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Paphnuce,(pahf-NOOSE),smt/04.txt
Papia Poppaea,(pahp-EE-ah popp-EY-uh),Wiener
Papilio polytes,(pah-PILL-ee-oh PAWL-ih-teez),nsc18/19.txt
Papillons,(pah-pee-YON),nsc17/11.txt
Parade,(pah-ROD),2017_NASAT/Round_01.pdf
Parajanov,(puh-ruh-JON-off),2018_IQBT_NASAT/Packet_04.pdf
Parameswara,(pah-rah-meh-swah-rah),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
Paranal,(pah-rah-NAHL),Wiener
Paraná,(pah-rah-NAH),Wiener
Parashurama,(puh-RAH-shu-RAH-mah),Wiener
Parashurāma,(PUH-ruh-shoo-RAH-muh),2016_Terrapin/Packet_12.pdf
Parerga and Paralipomena,(pah-RAIR-guh and PAH-roh-LIP-oh-MEH-na),Wiener
Paris,(PAR-is),Wiener
Park Montsouris,(park MOON-suh-REE),Wiener
Parlements’,(par-luh-MONT),2018_IQBT_NASAT/Packet_06.pdf
Parmigianino’s,(par-mee-jah-NEE-noh’s),2018_CMST/08.pdf
Parolles,(puh-ROLE-eez),Wiener
Parramatta,(PAH-ruh-MAH-tuh),Wiener
Parvati,(PAR-vah-TEE),Wiener
Paryushana,(PAR-yu-SHA-na),2017_ACF_Fall/Chicago_A_Michigan_A_Rutgers_B_St._Olaf_Toronto_B_UCF_A.pdf
Pasargadae,(pass-uh-GAR-die),Wiener
Pasiphae,(PASS-if-ey),Wiener
Pasiphaë,(pah-SIF-ah-ee),nsc17/21.txt
Passacaglias,(pah-sah-CALL-yahs),2018_IQBT_NASAT/Packet_15.pdf
Passarowitz,(pah-SAR-uh-vits),Wiener
Passchendaele,(PAH-sun-DALL-uh),2017_NASAT/Round_03.pdf
Passepied,(pahss-pee-AY),nsc16/03.txt|nsc17/04.txt
Pasta–Ulam,(OO-lom),2017_NASAT/Round_08.pdf
Pataliputra,(pa-tah-lee-put-rah),Wiener
Pater,(pah-TAY),2018_CMST/09.pdf
Paton's,(PAY-ton's),nsc17/03.txt
Patrick Roy,(WAH),Wiener
Patroclus,(pah-TRAHK-lis),Wiener
Paukenmesse,(POW-ken-mess-uh),nsc17/22.txt
Paul Abraham Dukas,(due-KAHSS or due-KAH),nsc17/10.txt
Paul Feyerabend,(FAI-er-ah-bend),Wiener
Paul Gauguin,(gaw-GAN),Wiener
Paul Hindemith,(HIN-duh-mith),Wiener
Paul Klee,(clay),Wiener
Paul Lhote,(LOAT),Wiener
Paul Signac,(SEEN-yak),Wiener
Paul Verlaine,(ver-LEN),Wiener
Paul-Henri Spaak,(SPOCK),Wiener
Pausanias,(paw-SAY-nee-us),nsc18/05.txt|nsc18/15.txt|nsc18/16.txt
Pausanias,(pow-SAY-nee-us),Wiener
Pavia,(pah-VEE-uh),Wiener
Pavić,(PAH-veetch),2018_CMST/06.pdf
Payne-Gaposchkin,(gah-POH-shkin),2017_ACF_Regionals/D_-_Rutgers_A_+_Georgia_A.pdf
Pays d’Oc,(pay-EE DOCK),mysterium/05.txt
Pazzi,(POT-see),Wiener
Pears,(peers),2017_NASAT/Round_19--Prelims_Tiebreaker.pdf|2018_IQBT_NASAT/Packet_09.pdf|nsc18/20.txt
Pearse,(PURSE),Wiener
Pegae,(peh-GUY),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
Pegasus,(PEG-uh-suhs),Wiener
Peierls,(PIE-earls),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf|2018_ACF_Regionals/S._Editors_2.pdf|2018_CMST/05.pdf|2018_IQBT_NASAT/Packet_01.pdf
Peierls,(PIE-urlz),2018_CMST/11.pdf
Peirce,(purse),2018_ACF_Regionals/L._UCSD_A_+_UF_A_+_JHU_D.pdf|mysterium/08.txt|nsc17/21.txt|smt/01.txt
Peirce’s,(purse's),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Peirene,(PEER-en),Wiener
Peixoto,(pay-SHOH-too),nsc17/09.txt
Pelasgians,(pell-Asians),2018_IQBT_NASAT/Packet_02.pdf
Pele,(PAY-lay),Wiener
Peleus,(PEE-lee-us),nsc18/10.txt
Peleus,(pe-LAY-uhs),Wiener
Pelleas’s,(pell-eh-AHS's),2017_ACF_Regionals/P_-_Editors_3.pdf
Pelléas et Mélisande,(PEE-lee-as ey meh-LEE-sand),Wiener
Pelopia,(peh-LOH-pee-ah),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Peloponnesian,(peh-loh-puh-NEE-zhun),Wiener
Pelops,(PEH-lops),Wiener
Pelusium,(peh-LOO-see-um),Wiener
Pemon,(peh-MOHN),Wiener
Penates,(peh-NAH-tayz),Wiener
Penates,(pen-AY-teez),nsc17/23.txt
Penelope,(puh-NEL-uh-pee),Wiener
Peng Dehuai,(pung duh-h'wye),2017_ACF_Regionals/P_-_Editors_3.pdf
Peng,(pung),2017_NASAT/Round_09.pdf
Penglai,(pung-LIE),2017_ACF_Regionals/I_-_Illinois_A_+_UCSD_A.pdf
Pensées,(pahn-SAYZ),2017_ACF_Regionals/K_-_Chicago_A_+_Cornell_A.pdf
Pentaerythritol,(penta-uh-RITH-rih-tall),2018_IQBT_NASAT/Packet_02.pdf
Pentagoet,(pen-tah-goot),2018_ACF_Nationals/03_-_Prelims_3_-_Michigan_A.pdf
Penzias,(PEN-zee-us),nsc18/12.txt
Pepys,(peeps),2018_ACF_Regionals/E._Delaware_A_+_Kentucky_A_+_Cambridge_A.pdf|nsc17/08.txt|nsc18/01.txt
Per Martin-Löf’s,(PAIR martin-LUFF’s),2018_IQBT_NASAT/Packet_19.pdf
Pere Lachaise,(pare la-SHAYZ),Wiener
Pergamum,(PER-gah-mom),Wiener
Periclymenus,(pair-ick-LIM-in-us),2018_CMST/13.pdf
Perrault,(pair-OH),2017_NASAT/Round_15.pdf
Persephone,(per-SEF-uh-nee),Wiener
Perseus,(PUR-see-uhs),Wiener
Peróns,(per-OWNS),nsc18/04.txt
Pescadores,(PES-cah-DOR-ez),Wiener
Peshitta,(p'sheet-TAW),nsc17/23.txt
Peshmerga,(pesh-MUR-guh),Wiener
Petacci,(peh-TAH-chee),Wiener
Peter Sloterdijk,(pee-tuh SLOW-tuh-dyke),2016_Terrapin/Packet_01.pdf|mysterium/14.txt
Petite messe solennelle,(puh-TEET MESS so-len-NELL),2018_IQBT_NASAT/Packet_03.pdf
Petitjean,(puh-tee-ZHAHN),2018_CMST/12.pdf
Petre,(Peter),2018_CMST/14.pdf
Petronilla,(pet-row-NEE-yuh),Wiener
Petroushka,(pe-TROOSH-kuh),Wiener
Petrovich,(peh-TRO-vitch),Wiener
Petruchio,(peh-TROOK-ee-oh),Wiener
Petrushka,(pay-TROOSH-kuh),Wiener
Pezzo elegiaco,(PET-so el-eh-JAH-ko),nsc18/05.txt
Pezzo,(PET-zoh),2018_ACF_Nationals/05_-_Prelims_5_-_Oklahoma_+_Michigan_B.pdf
Peña,(PAIN-yuh),Wiener
Pfeffer's,(FEFF-er’s),nsc18/23.txt
Pfeiffer,(FY-fur),2018_CMST/12.pdf
Phaeacia,(fye-EY-kih-uh),Wiener
Phaeacian,(fee-AY-shan),2017_ACF_Regionals/K_-_Chicago_A_+_Cornell_A.pdf
Phaethon,(FAI-thon),Wiener
Phaeton,(FAY-uh-thuhn),Wiener
Phags-pa,(pogs-pah),nsc17/01.txt
Phainomena,(FYE-no-MEE-nuh),Wiener
Pheidippides,(fai-DIP-uh-deez),Wiener
Phenylalanine,(fen-ull-AL-uh-neen),2017_NASAT/Round_06.pdf
Phidias,(FID-ee-us),2018_CMST/04.pdf
Philae,(FEE-lai),Wiener
Philemon,(FIE-luh-mon),Wiener
Philippe Bunau-Varilla,(boo-noh-vah-REE-yuh),Wiener
Philippe Petain,(PAY-tahn),Wiener
Philippe Villiers de L'Isle Adam,(fee-LEEP veel-YAY duh LEEL ah-DOM),nsc17/01.txt
Philippe de Villiers de L’Isle-Adam,(fih-LEEP de VILL-yer de leel-ah-DAM),2017_ACF_Regionals/P_-_Editors_3.pdf
Philippe de Vitry,(fee-LEEP duh vee-TREE),2018_IQBT_NASAT/Packet_06.pdf
Philo,(FIE-low),2017_ACF_Regionals/A_-_Maryland_A_+_UCSD_B.pdf
Philo,(FILE-oh),Wiener
Philocomasium,(FYE-lo-ko-MAH-see-um),2018_IQBT_NASAT/Packet_19.pdf
Philocrates,(fill-AH-cruh-teez),Wiener
Philoctete,(fee-lohk-TET),nsc17/02.txt
Philoctetes,(fil-ahk-TEE-teez),Wiener
Philoctetes,(fill-uck-TEE-teez),2018_CMST/11.pdf
Philomeides,(FIE-low-may-dees),2017_ACF_Regionals/K_-_Chicago_A_+_Cornell_A.pdf
Philomela,(fil-oh-MEE-luh),Wiener
Philonoë,(fill-uh-NOH-ee),2018_IQBT_NASAT/Packet_12.pdf
Philopator,(fee-lo-PAH-tore),2017_NASAT/Round_02.pdf
Phineus,(FIN-ee-us),2018_IQBT_NASAT/Packet_03.pdf
Phineus,(fin-EE-us),Wiener
Phlegeton,(FLEJ-uh-ton),2018_IQBT_NASAT/Packet_07.pdf
Phnom Penh,(puh-NAHM PEN),Wiener
Phobos,(FO-bos),Wiener
Phocion,(FOH-kee-on),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf
Phoebe,(FEE-bee),Wiener|nsc18/14.txt
Phoenicia,(fuh-NEE-shuh),2018_CMST/07.pdf
Phorcys,(FORK-iss),Wiener
Phosphines,(FOSS-feens),nsc18/11.txt
Phou Bia,(POO BEE-uh),2018_IQBT_NASAT/Packet_06.pdf
Phraates,(fra-AA-teez),Wiener
Phrygian,(FRIDGE-ee-in),2017_NASAT/Round_01.pdf|2017_NASAT/Round_04.pdf|nsc17/16.txt|nsc17/23.txt
Phrygian,(FRIDGE-ian),Wiener
Phryne,(FRY-nee),2016_Terrapin/Packet_09.pdf|2018_CMST/15.pdf
Phytophthora infestans,(fai-tohf-THOR-uh in-FEST-ahnz),Wiener
Piacenza,(pee-uh-CHEN-zuh),Wiener
Piast,(PYOST),Wiener
Piave,(pyah-vay),2017_NASAT/Round_08.pdf
Piazzale,(pee-ott-SAH-lay),nsc17/21.txt
Piazzi,(pee-AHT-see),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Piazzolla,(pee-ah-SOH-lah),nsc18/11.txt
Piccadilly,(PICK-uh-dil-ee),Wiener
Pie Jesu,(PEE-ay YAY-soo),2018_CMST/05.pdf
Pie Jesu,(PEE-ay YAY-zoo),umdfall17/09.txt
Pieris,(pee-EH-ris),nsc18/11.txt
Pierre Laval,(lu-VAHL),Wiener
Pierre de Craon,(CAH),Wiener
Pierre-Gilles de Gennes,(Pierre-ZHEEL duh ZHEN),nsc18/21.txt
Pierus,(pee-AIR-us),nsc18/06.txt
Piet Mondrian,(peet MAHN-dree-ahn),2018_CMST/10.pdf
Piet Mondrian,(peet MOHN-dree-aan),Wiener
Pieter Brueghel,(BROH-hil),Wiener
Pietà,(pee-ay-TAH),2018_CMST/08.pdf
Pigou,(PEE-goo),2018_CMST/12.pdf
Pikauterangi,(PEEK-ow-teh-RON-gee),Wiener
Pimpleia,(pim-PLAY-ah),nsc18/16.txt
Pinchot,(PIN-shoh),2018_CMST/02.pdf
Pinheiro,(peen-AIR-o),Wiener
Pinochet,(PEE-no-chet),2018_IQBT_NASAT/Packet_09.pdf
Piotrkowska,(pyoh-truh-KOFF-skuh),2018_IQBT_NASAT/Packet_10.pdf
Pique Dame,(peek dahm),nsc18/05.txt
Piraeus,(pi-REY-us),Wiener
Pirahã,(pee-rah-HAH),2017_NASAT/Round_13.pdf
Piri Reis,(pee-REE-rees),Wiener
Pirithous,(pih-RITH-oh-us),Wiener
Pirithous’s,(PEER-ih-THO-us’s),2018_IQBT_NASAT/Packet_07.pdf
Pirkei Avot,(peer-KAY ah-VOTE),mysterium/08.txt
Pitcairn,(PIT-kern),2018_IQBT_NASAT/Packet_16.pdf
Pixinguinha,(pee-sheen-GWEEN-ha),Wiener
Pixinguinha,(pee-shin-geen-yah),2018_ACF_Nationals/05_-_Prelims_5_-_Oklahoma_+_Michigan_B.pdf
Piñera,(peen-YEH-rah),2018_ACF_Regionals/M._JHU_A_+_Oxford_A_+_UNC_L.pdf
Place,(PLAHS),Wiener
Place,(riot),2017_ACF_Regionals/P_-_Editors_3.pdf
Plaid Cymru,(PLIDE CAM-ree),Wiener
Plantagenet,(plan-TAH-juh-net),Wiener
Plantinga,(PLAN-ting-guh),2018_CMST/13.pdf
Planudes,(plah-NOO-daze),2018_CMST/04.pdf
Plataea,(pluh-TAY-uh),Wiener
Pleiades,(PLEE-ah-deez),Wiener
Pleiades,(PLEE-uh-dees),nsc18/20.txt
Pleistocene,(PLICE-tuh-seen),2018_IQBT_NASAT/Packet_09.pdf
Pliny,(PLINN-ee),Wiener
Ploesti,(ploy-YEST),Wiener
Ploieşti,(ploy-ESHT),2016_Terrapin/Packet_10.pdf
Plombieres,(PLOM-byair),Wiener
Plotia,(PLOH-tee-ah),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Plotinus,(ploh-TIE-nuss),Wiener
Plutarco Calles,(plu-TARK-oh cay-EZ),Wiener
Pluto,(PLOO-toh),Wiener
Pléiade,(play-AHD),2018_CMST/15.pdf
Poaceae,(poh-AY-see-ee),2017_NASAT/Round_07.pdf
Podhoretz,(pod-HOR-its),2018_ACF_Regionals/C._Michigan_A_+_Berkeley_B_+_MIT_A.pdf
Poges,(POH-jiss),2018_IQBT_NASAT/Packet_08.pdf
Pohjola,(poh-HEE-uh-luh),Wiener
Pohjola,(poh-YOH-lah),2017_ACF_Regionals/E_-_Florida_A_+_Johns_Hopkins_A.pdf
Poincare,(pwan-cah-RAY),Wiener
Poincaré's,(pwann-kah-RAY’s),nsc18/18.txt
Poincaré,(pwann-kah-RAY),2017_NASAT/Round_09.pdf|2018_ACF_Regionals/D._Wright_State_A_+_UIUC_B_+_Chicago_C.pdf|2018_IQBT_NASAT/Packet_14.pdf|nsc17/13.txt|nsc18/09.txt
Poinsot's,(pwann-SOH's),2017_NASAT/Round_19--Prelims_Tiebreaker.pdf
Poinsot,(pwan-SOH),Wiener
Poirot,(pwah-ROH),2017_NASAT/Round_07.pdf
Poiseuille,(pwah-ZUH-ee),nsc17/24.txt
Poiseuille’s,(pwah-ZUH-ee’s),2018_CMST/02.pdf
Poisson,(pwah-SAWN),2018_IQBT_NASAT/Packet_01.pdf
Poisson,(pwuh-SAHN),Wiener
Poitiers,(PWAH-tee-eh),Wiener
Poitiers,(pwaht-YAY),nsc17/14.txt
Pol II,(paul two),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Poliahu,(poh-lee-ah-hu),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Polichinelles,(poh-LEE-shuh-nel),Wiener
Polisario,(poh-lee-SAH-ree-oh),Wiener
Poltava,(pol-TAH-vuh),Wiener
Polychaeta,(pah-lee-KITE-uh),Wiener
Polydectes,(PAH-lee-DEK-teez),Wiener
Polydectes,(poly-DEK-teez),nsc18/05.txt
Polydeuces,(PAH-lee-DOY-seez),Wiener
Polydnaviruses,(paw-LID-nah-viruses),nsc16/14.txt
Polyhymnia,(poly-HIM-nee-uh),2018_IQBT_NASAT/Packet_20.pdf
Polyidus,(poly-EYE-dus),nsc18/02.txt
Polyneices,(pah-lee-NICE-eez),2018_CMST/06.pdf
Polynices,(poly-NYE-seez),nsc17/22.txt
Polyphemus,(pah-lee-FEE-mus),Wiener
Polyvinylpyrrolidone,(poly-vinyl-pyrrole-id-own),2018_CMST/15.pdf
Polyxena,(puh-LIX-ay-nuh),Wiener
Pombal,(pohm-BALL),2017_NASAT/Round_17.pdf
Pombaline,(POHM-bah-leen),Wiener
Ponce's,(PON-say’s),nsc18/17.txt
Ponce,(pon-SAY),Wiener
Ponceau,(PON-soh),2018_ACF_Nationals/11_-_Playoff_3_-_Editors_3.pdf
Pont Neuf,(pah NOOF),Wiener
Popocatepetl,(poh-poh-cah-TEH-petal),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Popol Vuh,(PAH-pul-woo),Wiener
Poprishchin,(po-PRISH-kin),Wiener
Populares,(pah-pyoo-LAH-rayz),Wiener
Popé,(poh-PAY),Wiener
Porfirio Diaz,(por-FEER-ee-oh),Wiener
Porphyria,(por-FEER-ee-uh),Wiener
Portici,(por-TEE-chee),nsc17/10.txt
Portici,(por-tee-SEE),2018_CMST/10.pdf
Poseidon,(puh-SY-duhn),Wiener
Post Miserabile,(MISS-uh-rah-BEE-lay),Wiener
PostGIS,(post-G-I-S),mysterium/13.txt
PostgreSQL,(post-gress-Q-L),mysterium/13.txt
Potala,(POH-tah-lah),Wiener
Potosí,(poh-toe-SEE),Wiener
Pottawatomie,(pah-tah-WAH-tah-mee),Wiener
Pourbaix,(poor-BAY),Wiener
Poussin's,(poo-SANN's),nsc17/06.txt
Poussin,(poo-SAHN),2017_ACF_Regionals/L_-_Berkeley_A_+_WUSTL_A_+_Northwestern_A_+_Michigan_B.pdf
Poussin,(poo-SANN),2016_Terrapin/Packet_13_Finals_1.pdf
Powell,(POLE),2018_CMST/06.pdf
Powell’s,(pole’s),2018_IQBT_NASAT/Packet_12.pdf
Poyang,(POE-yong),Wiener
Pozzo,(POT-so),nsc17/16.txt
Poème,(po-EM),nsc18/16.txt
Prabhakaran,(prah-bah-KAH-rahn),Wiener
Prabhakaran,(prob-HAH-kah-rahn),2018_IQBT_NASAT/Packet_01.pdf
Prairial,(PREH-ree-AAL),Wiener
Prajñaparamita,(PRAJ-nyah-PAH-rah-MEE-tuh),nsc17/21.txt
Pramoedya Ananta Toer,(pra-MOOD-yah Ananta TOOR),2018_IQBT_NASAT/Packet_09.pdf|nsc17/13.txt
Praxiteles,(prak-SIT-uh-leez),Wiener
Prayut Chan-o-cha,(PRAI-oot CHAH-noh-chah),Wiener
Preghiera,(preg-YAIR-ah),2018_IQBT_NASAT/Packet_12.pdf
Preghiera,(preh-gee-AIR-ah),2017_ACF_Regionals/N_-_Editors_1.pdf
Prenez garde à TchouTchin-Tchou,(pruh-NAY gard ah choo-chin-choo),2017_NASAT/Round_19--Prelims_Tiebreaker.pdf
Presidio,(preh-SID-ee-oh),Wiener
Prevacid,(PREV-ah-sid),2017_ACF_Regionals/O_-_Editors_2.pdf
Preveza,(PREH-veh-zuh),Wiener
Priam,(PRI-am),Wiener
Priapus,(PREE-ey-pus),Wiener
Prilezhaev,(pree-lih-JAH-if),smt/04.txt
Prilezhaev,(pril-ZHAY-hev),Wiener
Primaticcio,(pree-mah-TEE-chee-oh),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Prince de Ligne,(PRANCE duh LEEN-yuh),2018_IQBT_NASAT/Packet_12.pdf
Principia,(preen-KEY-pee-uh),Wiener
Prinz Eugen,(prinz OY-gen),Wiener
Prinzhorn,(PRINTS-horn),nsc18/17.txt
Prions,(PREE-ons),nsc16/23.txt
Pripyat,(PRIP-yott),nsc18/15.txt
Pripyat,(prip-YET),Wiener
Prix Goncourt,(PREE gahn-CORE),2017_ACF_Regionals/C_-_Maryland_C_+_Toronto_A.pdf
Prix Goncourt,(pree gone-CORE),Wiener
Prix de Rome,(PREE deh Rome),nsc17/01.txt
Prix,(pree),2018_CMST/05.pdf
Procopius,(pruh-COH-pee-us),Wiener
Procrustes,(pro-CRUSS-teez),Wiener
Proetus,(pro-EE-tus),nsc18/05.txt
Prometheus,(proh-MEE-thee-uhs),Wiener
Proslogion,(proh-SLOW-jee-on),Wiener
Prosody,(PRAH-zuh-dee),2018_CMST/13.pdf
Prosopagnosia,(pro-so-pag-NO-zee-ah),2017_ACF_Regionals/G_-_Michigan_A_+_Johns_Hopkins_B.pdf
Prospero,(PRAHS-pay-roh),Wiener
Protasius,(pro-TAY-see-us),Wiener
Proteus,(PROH-tee-uhs),Wiener
Proudhon,(proo-DOHN),2018_CMST/11.pdf
Proudhon,(proo-DON),2018_IQBT_NASAT/Packet_11.pdf
Prouilhe,(proo-EEL-uh),2017_ACF_Regionals/F_-_Harvard_A_+_Oxford_B.pdf
Proustian,(PROO-stee-in),2018_CMST/06.pdf
Provel,(proh-VEL),Wiener
Provence,(pruh-VONSS),2018_CMST/10.pdf
Provençal,(pro-von-SAHL),2018_CMST/10.pdf
Prthivi,(PRIT-hi-vee),Wiener
Prusiner,(PROOZ-ner),Wiener
Prytaneum,(pur-TAY-neum),2017_ACF_Fall/Berkeley_A_Boston_College_WUSTL_B.pdf
Prägnanz,(PRAYG-nonts),2018_IQBT_NASAT/Packet_11.pdf
